Just	Just	av-j	Just	just	0
the	the	dt	the	the	0
thumb	thumb	n1	thumb	thumb	0
,	,	,	,	,	0
instead	instead	av	instead	instead	0
of	of	pp-f	of	of	0
being	being	vbg	being	be	0
right	right	j-jn	right	right	0
across	across	p-acp	across	across	0
the	the	dt	the	the	0
broadest	broadest	js	broadest	broad	0
part	part	n1	part	part	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
this	this	d	this	this	0
was	was	vbds	was	be	0
.	.	.	.	.	1
You	You	pn22	You	you	0
then	then	av	then	then	0
--	--	--	--	--	0
"	"	"	"	"	0
Ryder	Ryder	np1	Ryder	Ryder	0
threw	threw	vvd	threw	throw	0
himself	himself	px31	himself	himself	0
down	down	a-acp	down	down	0
suddenly	suddenly	av-j	suddenly	sudden	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
rug	rug	n1	rug	rug	0
and	and	cc	and	and	0
clutched	clutched	vvd	clutched	clutch	0
at	at	p-acp	at	at	0
my	my	po11	my	my	0
companion's	companion's	ng1	companion's	companion	0
knees	knees	n2	knees	knee	0
.	.	.	.	.	1
"	"	"	"	"	0
This	This	d	This	this	0
is	is	vbz	is	be	0
wanting	wanting	vvg	wanting	want	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
police	police	n1	police	police	0
report	report	n1	report	report	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
more	more	dc	more	more	0
stress	stress	n1	stress	stress	0
is	is	vbz	is	be	0
laid	laid	vvn	laid	lay	0
,	,	,	,	,	0
perhaps	perhaps	av	perhaps	perhaps	0
,	,	,	,	,	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
platitudes	platitudes	n2	platitudes	platitude	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
magistrate	magistrate	n1	magistrate	magistrate	0
than	than	cs	than	than	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
details	details	n2	details	detail	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
to	to	p-acp	to	to	0
an	an	dt	an	a	0
observer	observer	n1	observer	observer	0
contain	contain	vvb	contain	contain	0
the	the	dt	the	the	0
vital	vital	j	vital	vital	0
essence	essence	n1	essence	essence	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
matter	matter	n1	matter	matter	0
.	.	.	.	.	1
She	She	pns31	She	she	0
dropped	dropped	vvd	dropped	drop	0
her	her	po31	her	her	0
thick	thick	j	thick	thick	0
black	black	j-jn	black	black	0
veil	veil	n1	veil	veil	0
over	over	p-acp	over	over	0
her	her	po31	her	her	0
face	face	n1	face	face	0
and	and	cc	and	and	0
glided	glided	vvd	glided	glide	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
room	room	n1	room	room	0
.	.	.	.	.	1
"	"	"	"	"	0
The	The	dt	The	the	0
goose	goose	n1	goose	goose	0
,	,	,	,	,	0
Mr.	Mr.	n1	Mr.	Mr.	0
Holmes	Holmes	np1	Holmes	Holmes	0
!	!	!	!	!	1
"	"	"	"	"	0
'	'	'	'	'	0
It	It	pn31	It	it	0
is	is	vbz	is	be	0
absolutely	absolutely	av-j	absolutely	absolute	0
essential	essential	j	essential	essential	0
to	to	p-acp	to	to	0
me	me	pno11	me	I	0
,	,	,	,	,	0
'	'	'	'	'	0
said	said	vvd	said	say	0
he	he	pns31	he	he	0
,	,	,	,	,	0
'	'	'	'	'	0
that	that	cst	that	that	0
I	I	pns11	I	I	0
should	should	vmd	should	shall	0
have	have	vhi	have	have	0
50,000	50,000	crd	50,000	50,000	0
pounds	pounds	n2	pounds	pound	0
at	at	p-acp	at	at	0
once	once	a-acp	once	once	0
.	.	.	.	.	1
"	"	"	"	"	0
I	I	pns11	I	I	0
could	could	vmd	could	can	0
see	see	vvi	see	see	0
that	that	cst	that	that	0
the	the	dt	the	the	0
end	end	n1	end	end	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
been	been	vbn	been	be	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
mouth	mouth	n1	mouth	mouth	0
.	.	.	.	.	1
You	You	pn22	You	you	0
say	say	vvb	say	say	0
yourself	yourself	px21	yourself	yourself	0
that	that	cst	that	that	0
the	the	dt	the	the	0
horse	horse	n1	horse	horse	0
was	was	vbds	was	be	0
fresh	fresh	j	fresh	fresh	0
and	and	cc	and	and	0
glossy	glossy	j	glossy	glossy	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
got	got	vvd	got	get	0
in	in	p-acp	in	in	0
.	.	.	.	.	1
And	And	cc	And	and	0
good-night	good-night	n1	good-night	good-night	0
,	,	,	,	,	0
Watson	Watson	np1	Watson	Watson	0
,	,	,	,	,	0
"	"	"	"	"	0
he	he	pns31	he	he	0
added	added	vvd	added	add	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
wheels	wheels	n2	wheels	wheel	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
royal	royal	j	royal	royal	0
brougham	brougham	n1	brougham	brougham	0
rolled	rolled	vvd	rolled	roll	0
down	down	a-acp	down	down	0
the	the	dt	the	the	0
street	street	n1	street	street	0
.	.	.	.	.	1
"	"	"	"	"	0
Without	Without	a-acp	Without	without	0
,	,	,	,	,	0
however	however	a-acp	however	however	0
,	,	,	,	,	0
the	the	dt	the	the	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
pre-existing	pre-existing	j	pre-existing	pre-existing	0
cases	cases	n2	cases	case	0
which	which	r-crq	which	which	0
serves	serves	vvz	serves	serve	0
me	me	pno11	me	I	0
so	so	av	so	so	0
well	well	av	well	well	0
.	.	.	.	.	1
You	You	pn22	You	you	0
see	see	vvb	see	see	0
this	this	d	this	this	0
little	little	j	little	little	0
book	book	n1	book	book	0
?	?	?	?	?	0
"	"	"	"	"	1
"	"	"	"	"	0
I	I	pns11	I	I	0
will	will	vmb	will	will	0
fly	fly	vvi	fly	fly	0
,	,	,	,	,	0
Mr.	Mr.	n1	Mr.	Mr.	0
Holmes	Holmes	np1	Holmes	Holmes	0
.	.	.	.	.	1
"	"	"	"	"	0
You	You	pn22	You	you	0
did	did	vdd	did	do	0
,	,	,	,	,	0
Doctor	Doctor	n1	Doctor	doctor	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
none	none	pix	none	none	0
the	the	dt	the	the	0
less	less	av-dc	less	less	0
you	you	pn22	you	you	0
must	must	vmb	must	must	0
come	come	vvi	come	come	0
round	round	av-j	round	round	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
view	view	n1	view	view	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
otherwise	otherwise	av	otherwise	otherwise	0
I	I	pns11	I	I	0
shall	shall	vmb	shall	shall	0
keep	keep	vvi	keep	keep	0
on	on	p-acp	on	on	0
piling	piling	vvg	piling	pil	0
fact	fact	n1	fact	fact	0
upon	upon	p-acp	upon	upon	0
fact	fact	n1	fact	fact	0
on	on	p-acp	on	on	0
you	you	pn22	you	you	0
until	until	c-acp	until	until	0
your	your	po22	your	your	0
reason	reason	n1	reason	reason	0
breaks	breaks	vvz	breaks	break	0
down	down	a-acp	down	down	0
under	under	p-acp	under	under	0
them	them	pno32	them	they	0
and	and	cc	and	and	0
acknowledges	acknowledges	vvz	acknowledges	acknowledge	0
me	me	pno11	me	I	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
right	right	j-jn	right	right	0
.	.	.	.	.	1
Ha!	Ha!	uh	Ha	ha	0
He	He	pns31	He	he	0
rushed	rushed	vvd	rushed	rush	0
down	down	a-acp	down	down	0
,	,	,	,	,	0
just	just	av-j	just	just	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
bare	bare	j	bore	bare	0
feet	feet	n2	feet	foot	0
,	,	,	,	,	0
opened	opened	vvd	opened	open	0
the	the	dt	the	the	0
window	window	n1	window	window	0
,	,	,	,	,	0
sprang	sprang	vvd	sprang	spring	0
out	out	av	out	out	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
snow	snow	n1	snow	snow	0
,	,	,	,	,	0
and	and	cc	and	and	0
ran	ran	vvd	ran	run	0
down	down	a-acp	down	down	0
the	the	dt	the	the	0
lane	lane	n1	lane	lane	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
he	he	pns31	he	he	0
could	could	vmd	could	can	0
see	see	vvi	see	see	0
a	a	dt	a	a	0
dark	dark	j	dark	dark	0
figure	figure	n1	figure	figure	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
moonlight	moonlight	n1	moonlight	moonlight	0
.	.	.	.	.	1
He	He	pns31	He	he	0
has	has	vhz	has	have	0
been	been	vbn	been	be	0
of	of	pp-f	of	of	0
most	most	ds	most	most	0
vital	vital	j	vital	vital	0
use	use	n1	use	use	0
to	to	p-acp	to	to	0
me	me	pno11	me	I	0
in	in	p-acp	in	in	0
several	several	j	several	several	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
cases	cases	n2	cases	case	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
lucky	lucky	j	lucky	lucky	0
chance	chance	n1	chance	chance	0
has	has	vhz	has	have	0
made	made	vvn	made	make	0
it	it	pn31	it	it	0
possible	possible	j	possible	possible	0
for	for	p-acp	for	for	0
me	me	pno11	me	I	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
him	him	pno31	him	he	0
out	out	av	out	out	0
and	and	cc	and	and	0
associate	associate	vvi	associate	associate	0
him	him	pno31	him	he	0
with	with	p-acp	with	with	0
this	this	d	this	this	0
investigation	investigation	n1	investigation	investigation	0
.	.	.	.	.	0
"	"	"	"	"	1
Absolutely	Absolutely	av-j	Absolutely	absolute	0
no	no	xx	not	not	0
clue	clue	n1	clue	clue	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
to	to	p-acp	to	to	0
Mr.	Mr.	n1	Mr.	Mr.	0
Angel	Angel	n1	Angel	angel	0
,	,	,	,	,	0
save	save	vvb	save	save	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
quotes	quotes	vvz	quotes	quote	0
Balzac	Balzac	np1	Balzac	Balzac	0
once	once	a-acp	once	once	0
.	.	.	.	.	1
"	"	"	"	"	0
Try	Try	vvb	Try	try	0
the	the	dt	the	the	0
settee	settee	n1	settee	settee	0
,	,	,	,	,	0
"	"	"	"	"	0
said	said	vvd	said	say	0
Holmes	Holmes	np1	Holmes	Holmes	0
,	,	,	,	,	0
relapsing	relapsing	vvg	relapsing	relapse	0
into	into	p-acp	into	into	0
his	his	po31	his	his	0
armchair	armchair	n1	armchair	armchair	0
and	and	cc	and	and	0
putting	putting	vvg	putting	put	0
his	his	po31	his	his	0
fingertips	fingertips	n2	fingertips	fingertip	0
together	together	av	together	together	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
was	was	vbds	was	be	0
his	his	po31	his	his	0
custom	custom	n1	custom	custom	0
when	when	c-crq	when	when	0
in	in	p-acp	in	in	0
judicial	judicial	j	judicial	judicial	0
moods	moods	n2	moods	mood	0
.	.	.	.	.	1
"	"	"	"	"	0
What's	What's	q-crq|vbz	What's	what|be	0
in	in	a-acp	in	in	0
here	here	av	here	here	0
?	?	?	?	?	0
"	"	"	"	"	1
And	And	cc	And	and	0
,	,	,	,	,	0
first	first	ord	first	first	0
,	,	,	,	,	0
one	one	crd	one	one	0
or	or	cc	or	or	0
two	two	crd	two	two	0
questions	questions	n2	questions	question	0
,	,	,	,	,	0
Mr.	Mr.	n1	Mr.	Mr.	0
Wilson	Wilson	np1	Wilson	Wilson	0
.	.	.	.	.	1
"	"	"	"	"	0
'	'	'	'	'	0
Then	Then	av	Then	then	0
we	we	pns12	we	we	0
can	can	vmb	can	can	0
hardly	hardly	av	hardly	hardly	0
get	get	vvi	get	get	0
there	there	a-acp	there	there	0
before	before	p-acp	before	before	0
midnight	midnight	n1	midnight	midnight	0
.	.	.	.	.	0
F.H.M.	F.H.M.	np1	F.H.M.	F.H.M.	0
'	'	'	'	'	1
There	There	pc-acp	There	there	0
must	must	vmb	must	must	0
have	have	vhi	have	have	0
been	been	vbn	been	be	0
several	several	j	several	several	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
must	must	vmb	must	must	0
have	have	vhi	have	have	0
been	been	vbn	been	be	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
resource	resource	n1	resource	resource	0
and	and	cc	and	and	0
determination	determination	n1	determination	determination	0
.	.	.	.	.	0
she	she	pns31	she	she	0
repeated	repeated	vvd	repeated	repeat	0
,	,	,	,	,	0
standing	standing	vvg	standing	stand	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
rug	rug	n1	rug	rug	0
and	and	cc	and	and	0
looking	looking	vvg	looking	look	0
keenly	keenly	av-j	keenly	keen	0
down	down	a-acp	down	down	0
at	at	p-acp	at	at	0
him	him	pno31	him	he	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
leaned	leaned	vvd	leaned	lean	0
back	back	av	back	back	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
basket-chair	basket-chair	n1	basket-chair	basket-chair	0
.	.	.	.	.	1
The	The	dt	The	the	0
year	year	n1	year	year	0
'	'	'	'	'	0
87	87	crd	87	87	0
furnished	furnished	vvn	furnished	furnish	0
us	us	pno12	us	we	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
long	long	j	long	long	0
series	series	n1	series	series	0
of	of	pp-f	of	of	0
cases	cases	n2	cases	case	0
of	of	pp-f	of	of	0
greater	greater	jc	greater	great	0
or	or	cc	or	or	0
less	less	dc	less	less	0
interest	interest	n1	interest	interest	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
I	I	pns11	I	I	0
retain	retain	vvb	retain	retain	0
the	the	dt	the	the	0
records	records	n2	records	record	0
.	.	.	.	.	1
It	It	pn31	It	it	0
was	was	vbds	was	be	0
as	as	a-acp	as	as	0
well	well	av	well	well	0
for	for	c-acp	for	for	0
his	his	po31	his	his	0
resolution	resolution	n1	resolution	resolution	0
,	,	,	,	,	0
perhaps	perhaps	av	perhaps	perhaps	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
her	her	po31	her	her	0
pleading	pleading	j-vvg	pleading	plead	0
face	face	n1	face	face	0
was	was	vbds	was	be	0
one	one	pi	one	one	0
which	which	r-crq	which	which	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
hard	hard	j	hard	hard	0
to	to	pc-acp	to	to	0
resist	resist	vvi	resist	resist	0
.	.	.	.	.	1
By	By	p-acp	By	by	0
its	its	po31	its	its	0
light	light	n1	light	light	0
I	I	pns11	I	I	0
saw	saw	vvd	saw	see	0
that	that	cst	that	that	0
the	the	dt	the	the	0
black	black	j-jn	black	black	0
ceiling	ceiling	n1	ceiling	ceiling	0
was	was	vbds	was	be	0
coming	coming	vvg	coming	come	0
down	down	a-acp	down	down	0
upon	upon	p-acp	upon	upon	0
me	me	pno11	me	I	0
,	,	,	,	,	0
slowly	slowly	av-j	slowly	slow	0
,	,	,	,	,	0
jerkily	jerkily	av-j	jerkily	jerky	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
none	none	pix	none	none	0
knew	knew	vvd	knew	know	0
better	better	av-jc	better	better	0
than	than	cs	than	than	0
myself	myself	px11	myself	myself	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
force	force	n1	force	force	0
which	which	r-crq	which	which	0
must	must	vmb	must	must	0
within	within	p-acp	within	within	0
a	a	dt	a	a	0
minute	minute	n1	minute	minute	0
grind	grind	vvb	grind	grind	0
me	me	pno11	me	I	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
shapeless	shapeless	j	shapeless	shapeless	0
pulp	pulp	n1	pulp	pulp	0
.	.	.	.	.	1
"	"	"	"	"	0
I	I	pns11	I	I	0
assure	assure	vvb	assure	assure	0
you	you	pn22	you	you	0
,	,	,	,	,	0
Watson	Watson	np1	Watson	Watson	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
affectation	affectation	n1	affectation	affectation	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
status	status	fw-la	status	status	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
client	client	n1	client	client	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
matter	matter	n1	matter	matter	0
of	of	pp-f	of	of	0
less	less	dc	less	less	0
moment	moment	n1	moment	moment	0
to	to	p-acp	to	to	0
me	me	pno11	me	I	0
than	than	cs	than	than	0
the	the	dt	the	the	0
interest	interest	n1	interest	interest	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
case	case	n1	case	case	0
.	.	.	.	.	1
I	I	pns11	I	I	0
confess	confess	vvb	confess	confess	0
that	that	cst	that	that	0
the	the	dt	the	the	0
guilt	guilt	n1	guilt	guilt	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
banker's	banker's	ng1	banker's	banker	0
son	son	n1	son	son	0
appeared	appeared	vvd	appeared	appear	0
to	to	p-acp	to	to	0
me	me	pno11	me	I	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
as	as	a-acp	as	as	0
obvious	obvious	j	obvious	obvious	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
did	did	vdd	did	do	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
unhappy	unhappy	j	unhappy	unhappy	0
father	father	n1	father	father	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
still	still	av	still	still	0
I	I	pns11	I	I	0
had	had	vhd	had	have	0
such	such	d	such	such	0
faith	faith	n1	faith	faith	0
in	in	p-acp	in	in	0
Holmes	Holmes	np1	Holmes	Holmes	0
'	'	'	'	'	0
judgment	judgment	n1	judgement	judgement	0
that	that	d	that	that	0
I	I	pns11	I	I	0
felt	felt	vvd	felt	feel	0
that	that	cst	that	that	0
there	there	pc-acp	there	there	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
some	some	d	some	some	0
grounds	grounds	n2	grounds	ground	0
for	for	p-acp	for	for	0
hope	hope	n1	hope	hope	0
as	as	c-acp	as	as	0
long	long	av-j	long	long	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
dissatisfied	dissatisfied	vvn	dissatisfied	dissatisfy	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
accepted	accepted	j-vvn	accepted	accept	0
explanation	explanation	n1	explanation	explanation	0
.	.	.	.	.	1
"	"	"	"	"	0
You	You	pn22	You	you	0
had	had	vhd	had	have	0
my	my	po11	my	my	0
note	note	n1	note	note	0
?	?	?	?	?	0
"	"	"	"	"	1
"	"	"	"	"	0
Yes	Yes	uh	Yes	yes	0
.	.	.	.	.	0
"	"	"	"	"	1
Therefore	Therefore	av	Therefore	therefore	0
he	he	pns31	he	he	0
used	used	vvd	used	use	0
a	a	dt	a	a	0
holder	holder	n1	holder	holder	0
.	.	.	.	.	1
"	"	"	"	"	0
Do	Do	vdb	Do	do	0
you	you	pn22	you	you	0
receive	receive	vvi	receive	receive	0
much	much	d	much	much	0
company	company	n1	company	company	0
?	?	?	?	?	0
"	"	"	"	"	1
By	By	p-acp	By	by	0
the	the	dt	the	the	0
way	way	n1	way	way	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
view	view	n1	view	view	0
of	of	pp-f	of	of	0
recent	recent	j	recent	recent	0
occurrences	occurrences	n2	occurrences	occurrence	0
,	,	,	,	,	0
perhaps	perhaps	av	perhaps	perhaps	0
I	I	pns11	I	I	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
ask	ask	vvi	ask	ask	0
Mrs.	Mrs.	n1	Mrs.	mrs.	0
Hudson	Hudson	np1	Hudson	Hudson	0
to	to	pc-acp	to	to	0
examine	examine	vvi	examine	examine	0
its	its	po31	its	its	0
crop	crop	n1	crop	crop	0
.	.	.	.	.	0
"	"	"	"	"	1
The	The	dt	The	the	0
man	man	n1	man	man	0
sprang	sprang	vvd	sprang	spring	0
from	from	p-acp	from	from	0
his	his	po31	his	his	0
chair	chair	n1	chair	chair	0
and	and	cc	and	and	0
paced	paced	vvd	paced	pace	0
up	up	a-acp	up	up	0
and	and	cc	and	and	0
down	down	a-acp	down	down	0
the	the	dt	the	the	0
room	room	n1	room	room	0
in	in	p-acp	in	in	0
uncontrollable	uncontrollable	j	uncontrollable	uncontrollable	0
agitation	agitation	n1	agitation	agitation	0
.	.	.	.	.	1
He's	He's	pns31|vbz	He's	he|be	0
a	a	dt	a	a	0
remarkable	remarkable	j	remarkable	remarkable	0
man	man	n1	man	man	0
,	,	,	,	,	0
is	is	vbz	is	be	0
young	young	j	young	young	0
John	John	np1	John	John	0
Clay	Clay	n1	Clay	clay	0
.	.	.	.	.	1
"	"	"	"	"	0
No	No	uh-x	No	no	0
bad	bad	j	bad	bad	0
?	?	?	?	?	0
"	"	"	"	"	1
We	We	pns12	We	we	0
have	have	vhb	have	have	0
known	known	vvn	known	know	0
each	each	d	each	each	0
other	other	n-jn	other	other	0
since	since	c-acp	since	since	0
we	we	pns12	we	we	0
were	were	vbdr	were	be	0
little	little	j	little	little	0
children	children	n2	children	child	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	I	0
know	know	vvb	know	know	0
his	his	po31	his	his	0
faults	faults	n2	faults	fault	0
as	as	p-acp	as	as	0
no	no	dx	no	no	0
one	one	pi	one	one	0
else	else	av	else	else	0
does	does	vdz	does	do	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
too	too	av	too	too	0
tender-hearted	tender-hearted	j	tender-hearted	tender-hearted	0
to	to	pc-acp	to	to	0
hurt	hurt	vvi	hurt	hurt	0
a	a	dt	a	a	0
fly	fly	n1	fly	fly	0
.	.	.	.	.	0
replied	replied	vvd	replied	reply	0
our	our	po12	our	our	0
visitor	visitor	n1	visitor	visitor	0
,	,	,	,	,	0
"	"	"	"	"	0
the	the	dt	the	the	0
very	very	j	very	very	0
horror	horror	n1	horror	horror	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
situation	situation	n1	situation	situation	0
lies	lies	vvz	lies	lie	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
fact	fact	n1	fact	fact	0
that	that	cst	that	that	0
my	my	po11	my	my	0
fears	fears	n2	fears	fear	0
are	are	vbb	are	be	0
so	so	av	so	so	0
vague	vague	j	vague	vague	0
,	,	,	,	,	0
and	and	cc	and	and	0
my	my	po11	my	my	0
suspicions	suspicions	n2	suspicions	suspicion	0
depend	depend	vvb	depend	depend	0
so	so	av	so	so	0
entirely	entirely	av-j	entirely	entire	0
upon	upon	p-acp	upon	upon	0
small	small	j	small	small	0
points	points	n2	points	point	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
might	might	vmd	might	may	0
seem	seem	vvi	seem	seem	0
trivial	trivial	j	trivial	trivial	0
to	to	p-acp	to	to	0
another	another	j-jn	another	another	0
,	,	,	,	,	0
that	that	cst	that	that	0
even	even	av-j	even	even	0
he	he	pns31	he	he	0
to	to	p-acp	to	to	0
whom	whom	r-crq	whom	who	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
others	others	n2-jn	others	other	0
I	I	pns11	I	I	0
have	have	vhb	have	have	0
a	a	dt	a	a	0
right	right	j-jn	right	right	0
to	to	pc-acp	to	to	0
look	look	vvi	look	look	0
for	for	p-acp	for	for	0
help	help	n1	help	help	0
and	and	cc	and	and	0
advice	advice	n1	advice	advice	0
looks	looks	vvz	looks	look	0
upon	upon	p-acp	upon	upon	0
all	all	d	all	all	0
that	that	cst	that	that	0
I	I	pns11	I	I	0
tell	tell	vvb	tell	tell	0
him	him	pno31	him	he	0
about	about	p-acp	about	about	0
it	it	pn31	it	it	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
fancies	fancies	n2	fancies	fancy	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
nervous	nervous	j	nervous	nervous	0
woman	woman	n1	woman	woman	0
.	.	.	.	.	1
Violence	Violence	n1	Violence	violence	0
does	does	vdz	does	do	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
recoil	recoil	vvb	recoil	recoil	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
violent	violent	j	violent	violent	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
schemer	schemer	n1	schemer	schemer	0
falls	falls	vvz	falls	fall	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
pit	pit	n1	pit	pit	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
digs	digs	n2	digs	dig	0
for	for	p-acp	for	for	0
another	another	j-jn	another	another	0
.	.	.	.	.	1
The	The	dt	The	the	0
bride	bride	n1	bride	bride	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
had	had	vhd	had	have	0
fortunately	fortunately	av-j	fortunately	fortunate	0
entered	entered	vvn	entered	enter	0
the	the	dt	the	the	0
house	house	n1	house	house	0
before	before	p-acp	before	before	0
this	this	d	this	this	0
unpleasant	unpleasant	j	unpleasant	unpleasant	0
interruption	interruption	n1	interruption	interruption	0
,	,	,	,	,	0
had	had	vhd	had	have	0
sat	sat	vvn	sat	sit	0
down	down	a-acp	down	down	0
to	to	p-acp	to	to	0
breakfast	breakfast	n1	breakfast	breakfast	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
she	she	pns31	she	she	0
complained	complained	vvd	complained	complain	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
sudden	sudden	j	sudden	sudden	0
indisposition	indisposition	n1	indisposition	indisposition	0
and	and	cc	and	and	0
retired	retired	vvn	retired	retire	0
to	to	p-acp	to	to	0
her	her	po31	her	her	0
room	room	n1	room	room	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
the	the	dt	the	the	0
scuffle	scuffle	n1	scuffle	scuffle	0
,	,	,	,	,	0
your	your	po22	your	your	0
son	son	n1	son	son	0
struck	struck	vvd	struck	strike	0
Sir	Sir	n1	Sir	sir	0
George	George	np1	George	George	0
and	and	cc	and	and	0
cut	cut	vvd	cut	cut	0
him	him	pno31	him	he	0
over	over	p-acp	over	over	0
the	the	dt	the	the	0
eye	eye	n1	eye	eye	0
.	.	.	.	.	1
"	"	"	"	"	0
I	I	pns11	I	I	0
did	did	vdd	did	do	0
at	at	p-acp	at	at	0
first	first	ord	first	first	0
,	,	,	,	,	0
"	"	"	"	"	0
she	she	pns31	she	she	0
answered	answered	vvd	answered	answer	0
,	,	,	,	,	0
"	"	"	"	"	0
but	but	cc-acp	but	but	0
now	now	av	now	now	0
I	I	pns11	I	I	0
know	know	vvb	know	know	0
where	where	c-crq	where	where	0
the	the	dt	the	the	0
letters	letters	n2	letters	letter	0
are	are	vbb	are	be	0
without	without	p-acp	without	without	0
looking	looking	vvg	looking	look	0
.	.	.	.	.	0
"	"	"	"	"	1
"	"	"	"	"	0
Your	Your	po22	Your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
has	has	vhz	has	have	0
something	something	pi	something	something	0
which	which	r-crq	which	which	0
I	I	pns11	I	I	0
should	should	vmd	should	shall	0
value	value	vvi	value	value	0
even	even	av-j	even	even	0
more	more	av-dc	more	more	0
highly	highly	av-j	highly	high	0
,	,	,	,	,	0
